Hurricane_Name,Date, Time , Lat , Lon , Wind(mph) , Pressure(mb) , Storm Type ,Storm, Dates , Max Winds (mph) , Min pressure (mb) , Maximum Strength 
Hurricane-Erin,8/28/2019,3:00:00 AM,31.92,-72.19,40,1003,Tropical Storm,,,,,
Hurricane-Erin,8/28/2019,6:00:00 AM,32.20,-72.40,40,1002,Tropical Storm,,,,,
Hurricane-Erin,8/28/2019,9:00:00 AM,32.57,-72.67,40,1002,Tropical Storm,,,,,
Hurricane-Erin,8/28/2019,12:00:00 PM,33.00,-72.90,40,1002,Tropical Storm,,,,,
Hurricane-Erin,8/28/2019,3:00:00 PM,33.44,-73.02,37,1002,Tropical Storm,,,,,
Hurricane-Erin,8/28/2019,6:00:00 PM,33.90,-73.00,35,1003,Tropical Depression,,,,,
Hurricane-Erin,8/28/2019,9:00:00 PM,34.36,-72.85,35,1003,Tropical Depression,,,,,
Hurricane-Erin,8/29/2019,12:00:00 AM,34.80,-72.60,35,1003,Tropical Depression,,,,,
Hurricane-Erin,8/29/2019,3:00:00 AM,35.17,-72.41,35,1003,Tropical Depression,,,,,
Hurricane-Erin,8/29/2019,6:00:00 AM,35.60,-72.10,35,1003,Tropical Depression,,,,,
Hurricane-Erin,8/29/2019,9:00:00 AM,36.19,-71.64,37,1002,Tropical Depression,,,,,
Hurricane-Erin,8/29/2019,12:00:00 PM,36.90,-70.90,40,1002,Extratropical,,,,,
Hurricane-Erin,8/29/2019,3:00:00 PM,37.69,-69.81,40,1002,Extratropical,,,,,
Hurricane-Erin,8/29/2019,6:00:00 PM,38.50,-68.50,40,1002,Extratropical,,,,,
Hurricane-Fernand,9/3/2019,6:00:00 AM,23.60,-94.00,35,1006,Tropical Disturbance,,,,,
Hurricane-Fernand,9/3/2019,9:00:00 AM,23.50,-94.35,37,1005,Tropical Disturbance,,,,,
Hurricane-Fernand,9/3/2019,12:00:00 PM,23.40,-94.70,40,1004,Tropical Storm,,,,,
Hurricane-Fernand,9/3/2019,3:00:00 PM,23.29,-95.05,43,1003,Tropical Storm,,,,,
Hurricane-Fernand,9/3/2019,6:00:00 PM,23.20,-95.40,46,1002,Tropical Storm,,,,,
Hurricane-Fernand,9/3/2019,9:00:00 PM,23.11,-95.75,48,1001,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,12:00:00 AM,23.10,-96.10,52,1000,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,3:00:00 AM,23.20,-96.47,52,1000,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,6:00:00 AM,23.40,-96.80,52,1000,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,9:00:00 AM,23.70,-96.98,48,1001,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,12:00:00 PM,24.00,-97.20,46,1003,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,3:00:00 PM,24.18,-97.63,46,1003,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,3:30:00 PM,24.20,-97.70,46,1003,Tropical Storm,,,,,
Hurricane-Fernand,9/4/2019,6:00:00 PM,24.30,-98.00,35,1004,Tropical Depression,,,,,
Hurricane-Fernand,9/4/2019,9:00:00 PM,24.48,-98.31,31,1005,Tropical Depression,,,,,
Hurricane-Fernand,9/5/2019,12:00:00 AM,24.70,-98.60,29,1007,Tropical Depression,,,,,
Hurricane-Gabrielle,9/3/2019,12:00:00 AM,16.10,-30.10,29,1007,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,3:00:00 AM,16.45,-30.50,29,1007,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,6:00:00 AM,16.80,-30.90,29,1007,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,9:00:00 AM,17.16,-31.27,29,1007,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,12:00:00 PM,17.50,-31.60,29,1007,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,3:00:00 PM,17.81,-31.87,31,1006,Tropical Low,,,,,
Hurricane-Gabrielle,9/3/2019,6:00:00 PM,18.10,-32.10,35,1006,Tropical Depression,,,,,
Hurricane-Gabrielle,9/3/2019,9:00:00 PM,18.38,-32.34,37,1005,Tropical Depression,,,,,
Hurricane-Gabrielle,9/4/2019,12:00:00 AM,18.70,-32.60,40,1005,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,3:00:00 AM,19.10,-32.91,43,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,6:00:00 AM,19.50,-33.20,46,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,9:00:00 AM,19.83,-33.44,48,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,12:00:00 PM,20.10,-33.60,52,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,3:00:00 PM,20.32,-33.67,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,6:00:00 PM,20.50,-33.70,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/4/2019,9:00:00 PM,20.63,-33.76,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,12:00:00 AM,20.80,-33.90,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,3:00:00 AM,21.11,-34.16,52,1001,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,6:00:00 AM,21.50,-34.50,52,1001,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,9:00:00 AM,21.91,-34.86,52,1000,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,12:00:00 PM,22.30,-35.20,52,1000,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,3:00:00 PM,22.59,-35.41,48,1001,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,6:00:00 PM,22.90,-35.60,46,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/5/2019,9:00:00 PM,23.30,-35.86,43,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,12:00:00 AM,23.80,-36.20,40,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,3:00:00 AM,24.38,-36.63,40,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,6:00:00 AM,25.00,-37.10,40,1005,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,9:00:00 AM,25.60,-37.54,43,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,12:00:00 PM,26.20,-38.00,46,1004,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,3:00:00 PM,26.77,-38.49,48,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,6:00:00 PM,27.40,-39.00,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/6/2019,9:00:00 PM,28.18,-39.51,54,1000,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,12:00:00 AM,29.00,-40.10,58,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,3:00:00 AM,29.83,-40.76,54,1000,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,6:00:00 AM,30.50,-41.60,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,9:00:00 AM,30.83,-42.72,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,12:00:00 PM,31.00,-43.90,52,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,3:00:00 PM,31.26,-44.90,52,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,6:00:00 PM,31.50,-45.80,52,1003,Tropical Storm,,,,,
Hurricane-Gabrielle,9/7/2019,9:00:00 PM,31.65,-46.67,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,12:00:00 AM,31.80,-47.40,52,1002,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,3:00:00 AM,32.00,-47.98,54,1001,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,6:00:00 AM,32.30,-48.40,58,1000,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,9:00:00 AM,32.69,-48.75,58,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,12:00:00 PM,33.20,-49.00,58,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,3:00:00 PM,33.82,-49.19,60,997,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,6:00:00 PM,34.50,-49.30,63,995,Tropical Storm,,,,,
Hurricane-Gabrielle,9/8/2019,9:00:00 PM,35.15,-49.35,63,995,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,12:00:00 AM,35.80,-49.30,63,995,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,3:00:00 AM,36.45,-49.17,60,995,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,6:00:00 AM,37.10,-48.90,58,996,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,9:00:00 AM,37.73,-48.55,58,996,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,12:00:00 PM,38.40,-48.00,58,997,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,3:00:00 PM,39.19,-47.24,58,997,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,6:00:00 PM,40.00,-46.30,58,998,Tropical Storm,,,,,
Hurricane-Gabrielle,9/9/2019,9:00:00 PM,40.74,-45.31,54,998,Tropical Storm,,,,,
Hurricane-Gabrielle,9/10/2019,12:00:00 AM,41.40,-44.20,52,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/10/2019,3:00:00 AM,41.94,-42.99,52,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/10/2019,6:00:00 AM,42.40,-41.70,52,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/10/2019,9:00:00 AM,42.86,-40.41,52,999,Tropical Storm,,,,,
Hurricane-Gabrielle,9/10/2019,12:00:00 PM,43.30,-39.10,52,999,Extratropical,,,,,
Hurricane-Gabrielle,9/10/2019,3:00:00 PM,43.66,-37.77,52,999,Extratropical,,,,,
Hurricane-Gabrielle,9/10/2019,6:00:00 PM,44.10,-36.40,52,1000,Extratropical,,,,,
Hurricane-Gabrielle,9/10/2019,9:00:00 PM,44.74,-35.01,48,1001,Extratropical,,,,,
Hurricane-Gabrielle,9/11/2019,12:00:00 AM,45.50,-33.50,46,1002,Extratropical,,,,,
Hurricane-Gabrielle,9/11/2019,3:00:00 AM,46.20,-31.80,46,1002,Extratropical,,,,,
Hurricane-Gabrielle,9/11/2019,6:00:00 AM,47.00,-30.00,46,1003,Extratropical,,,,,
Hurricane-Gabrielle,9/11/2019,9:00:00 AM,47.96,-28.21,43,1004,Extratropical,,,,,
Hurricane-Gabrielle,9/11/2019,12:00:00 PM,49.00,-26.40,40,1005,Extratropical,,,,,
Hurricane-Humberto,9/12/2019,12:00:00 PM,23.00,-74.20,29,1010,Tropical Low,,,,,
Hurricane-Humberto,9/12/2019,3:00:00 PM,23.20,-74.26,29,1010,Tropical Low,,,,,
Hurricane-Humberto,9/12/2019,6:00:00 PM,23.40,-74.30,29,1010,Tropical Low,,,,,
Hurricane-Humberto,9/12/2019,9:00:00 PM,23.60,-74.30,29,1009,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,12:00:00 AM,23.80,-74.30,29,1009,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,3:00:00 AM,23.99,-74.34,29,1009,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,6:00:00 AM,24.20,-74.40,29,1009,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,9:00:00 AM,24.44,-74.44,31,1008,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,12:00:00 PM,24.70,-74.50,35,1008,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,3:00:00 PM,24.96,-74.57,35,1008,Tropical Low,,,,,
Hurricane-Humberto,9/13/2019,6:00:00 PM,25.20,-74.70,35,1008,Tropical Depression,,,,,
Hurricane-Humberto,9/13/2019,9:00:00 PM,25.41,-74.91,37,1007,Tropical Depression,,,,,
Hurricane-Humberto,9/14/2019,12:00:00 AM,25.60,-75.20,40,1007,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,3:00:00 AM,25.79,-75.54,40,1006,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,6:00:00 AM,26.00,-75.90,40,1006,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,9:00:00 AM,26.24,-76.22,43,1005,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,12:00:00 PM,26.50,-76.50,46,1004,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,3:00:00 PM,26.75,-76.77,48,1003,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,6:00:00 PM,27.00,-77.00,52,1003,Tropical Storm,,,,,
Hurricane-Humberto,9/14/2019,9:00:00 PM,27.25,-77.17,54,1000,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,12:00:00 AM,27.50,-77.30,58,998,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,3:00:00 AM,27.74,-77.45,58,997,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,6:00:00 AM,28.00,-77.60,58,997,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,9:00:00 AM,28.30,-77.76,60,996,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,12:00:00 PM,28.60,-77.90,63,995,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,3:00:00 PM,28.89,-78.04,66,994,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,6:00:00 PM,29.10,-78.10,69,993,Tropical Storm,,,,,
Hurricane-Humberto,9/15/2019,9:00:00 PM,29.17,-78.00,71,990,Tropical Storm,,,,,
Hurricane-Humberto,9/16/2019,12:00:00 AM,29.20,-77.80,75,987,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,3:00:00 AM,29.34,-77.57,77,984,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,6:00:00 AM,29.50,-77.30,81,982,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,9:00:00 AM,29.65,-77.01,83,980,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,12:00:00 PM,29.80,-76.70,86,979,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,3:00:00 PM,29.96,-76.41,86,977,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,6:00:00 PM,30.10,-76.10,86,975,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/16/2019,9:00:00 PM,30.21,-75.76,89,970,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,12:00:00 AM,30.30,-75.40,92,966,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,3:00:00 AM,30.40,-75.06,94,965,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,6:00:00 AM,30.50,-74.70,98,964,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,9:00:00 AM,30.60,-74.27,100,962,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,12:00:00 PM,30.70,-73.80,104,961,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,3:00:00 PM,30.79,-73.38,106,958,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,6:00:00 PM,30.90,-72.90,109,956,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/17/2019,9:00:00 PM,31.04,-72.28,112,954,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,12:00:00 AM,31.20,-71.60,115,952,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,3:00:00 AM,31.33,-70.96,117,951,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,6:00:00 AM,31.50,-70.30,121,951,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,9:00:00 AM,31.73,-69.57,121,951,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,12:00:00 PM,32.00,-68.80,121,951,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,3:00:00 PM,32.23,-68.05,123,950,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,6:00:00 PM,32.50,-67.20,127,950,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/18/2019,9:00:00 PM,32.79,-66.12,127,950,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/19/2019,12:00:00 AM,33.20,-65.00,127,950,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/19/2019,3:00:00 AM,33.80,-64.00,127,950,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/19/2019,6:00:00 AM,34.50,-62.90,121,951,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/19/2019,9:00:00 AM,35.23,-61.80,115,953,Category 3 Major Hurricane,,,,,
Hurricane-Humberto,9/19/2019,12:00:00 PM,36.00,-60.80,109,955,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/19/2019,3:00:00 PM,36.86,-59.95,100,958,Category 2 Hurricane,,,,,
Hurricane-Humberto,9/19/2019,6:00:00 PM,37.70,-59.30,92,961,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/19/2019,9:00:00 PM,38.43,-58.82,86,964,Category 1 Hurricane,,,,,
Hurricane-Humberto,9/20/2019,12:00:00 AM,39.10,-58.50,81,967,Extratropical,,,,,
Hurricane-Humberto,9/20/2019,3:00:00 AM,39.77,-58.23,75,969,Extratropical,,,,,
Hurricane-Humberto,9/20/2019,6:00:00 AM,40.40,-58.00,69,972,Extratropical,,,,,
Hurricane-Humberto,9/20/2019,9:00:00 AM,40.97,-57.76,63,974,Extratropical,,,,,
Hurricane-Humberto,9/20/2019,12:00:00 PM,41.50,-57.50,58,977,Extratropical,,,,,
Hurricane-Imelda,9/17/2019,12:00:00 PM,28.30,-95.70,35,1008,Tropical Depression,,,,,
Hurricane-Imelda,9/17/2019,3:00:00 PM,28.60,-95.50,40,1006,Tropical Storm,,,,,
Hurricane-Imelda,9/17/2019,5:45:00 PM,28.90,-95.40,46,1003,Tropical Storm,,,,,
Hurricane-Imelda,9/17/2019,6:00:00 PM,29.00,-95.40,46,1003,Tropical Storm,,,,,
Hurricane-Imelda,9/17/2019,9:00:00 PM,29.55,-95.43,40,1005,Tropical Storm,,,,,
Hurricane-Imelda,9/18/2019,12:00:00 AM,29.50,-95.50,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,3:00:00 AM,29.70,-95.56,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,6:00:00 AM,29.90,-95.60,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,9:00:00 AM,30.16,-95.60,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,12:00:00 PM,30.40,-95.50,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,3:00:00 PM,30.50,-95.26,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,6:00:00 PM,30.60,-95.00,35,1007,Tropical Depression,,,,,
Hurricane-Imelda,9/18/2019,9:00:00 PM,30.81,-94.86,31,1008,Tropical Depression,,,,,
Hurricane-Imelda,9/19/2019,12:00:00 AM,31.10,-94.80,29,1009,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,12:00:00 AM,12.60,-42.60,29,1009,Tropical Low,,,,,
Hurricane-Jerry,9/17/2019,3:00:00 AM,12.70,-43.05,31,1008,Tropical Low,,,,,
Hurricane-Jerry,9/17/2019,6:00:00 AM,12.80,-43.50,35,1007,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,9:00:00 AM,12.89,-43.94,35,1007,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,12:00:00 PM,13.00,-44.40,35,1007,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,3:00:00 PM,13.14,-44.90,35,1007,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,6:00:00 PM,13.30,-45.40,35,1007,Tropical Depression,,,,,
Hurricane-Jerry,9/17/2019,9:00:00 PM,13.44,-45.84,35,1006,Tropical Depression,,,,,
Hurricane-Jerry,9/18/2019,12:00:00 AM,13.60,-46.30,35,1006,Tropical Depression,,,,,
Hurricane-Jerry,9/18/2019,3:00:00 AM,13.79,-46.83,37,1005,Tropical Depression,,,,,
Hurricane-Jerry,9/18/2019,6:00:00 AM,14.00,-47.40,40,1005,Tropical Storm,,,,,
Hurricane-Jerry,9/18/2019,9:00:00 AM,14.20,-47.99,46,1003,Tropical Storm,,,,,
Hurricane-Jerry,9/18/2019,12:00:00 PM,14.40,-48.60,52,1002,Tropical Storm,,,,,
Hurricane-Jerry,9/18/2019,3:00:00 PM,14.60,-49.24,54,1001,Tropical Storm,,,,,
Hurricane-Jerry,9/18/2019,6:00:00 PM,14.80,-49.90,58,1000,Tropical Storm,,,,,
Hurricane-Jerry,9/18/2019,9:00:00 PM,14.98,-50.55,60,999,Tropical Storm,,,,,
Hurricane-Jerry,9/19/2019,12:00:00 AM,15.20,-51.20,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/19/2019,3:00:00 AM,15.48,-51.85,66,997,Tropical Storm,,,,,
Hurricane-Jerry,9/19/2019,6:00:00 AM,15.80,-52.50,69,996,Tropical Storm,,,,,
Hurricane-Jerry,9/19/2019,9:00:00 AM,16.14,-53.14,75,993,Tropical Storm,,,,,
Hurricane-Jerry,9/19/2019,12:00:00 PM,16.50,-53.80,81,990,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/19/2019,3:00:00 PM,16.86,-54.49,86,985,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/19/2019,6:00:00 PM,17.20,-55.20,92,981,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/19/2019,9:00:00 PM,17.47,-55.89,98,978,Category 2 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,12:00:00 AM,17.70,-56.60,104,976,Category 2 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,3:00:00 AM,17.91,-57.34,100,979,Category 2 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,6:00:00 AM,18.10,-58.10,98,983,Category 2 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,9:00:00 AM,18.28,-58.90,92,986,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,12:00:00 PM,18.50,-59.70,86,990,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,3:00:00 PM,18.81,-60.48,81,990,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,6:00:00 PM,19.20,-61.20,75,991,Category 1 Hurricane,,,,,
Hurricane-Jerry,9/20/2019,9:00:00 PM,19.63,-61.83,71,992,Hurricane,,,,,
Hurricane-Jerry,9/21/2019,12:00:00 AM,20.10,-62.40,69,993,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,3:00:00 AM,20.56,-62.97,66,994,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,6:00:00 AM,21.00,-63.50,63,995,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,9:00:00 AM,21.36,-64.01,63,996,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,12:00:00 PM,21.70,-64.50,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,3:00:00 PM,22.07,-65.03,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,6:00:00 PM,22.50,-65.50,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/21/2019,9:00:00 PM,23.04,-65.85,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,12:00:00 AM,23.60,-66.10,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,3:00:00 AM,24.07,-66.34,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,6:00:00 AM,24.50,-66.50,63,998,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,9:00:00 AM,24.95,-66.57,63,997,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,12:00:00 PM,25.40,-66.60,63,997,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,3:00:00 PM,25.87,-66.68,63,995,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,6:00:00 PM,26.30,-66.80,63,994,Tropical Storm,,,,,
Hurricane-Jerry,9/22/2019,9:00:00 PM,26.69,-66.98,63,993,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,12:00:00 AM,27.00,-67.20,63,993,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,3:00:00 AM,27.23,-67.46,63,992,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,6:00:00 AM,27.40,-67.70,63,992,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,9:00:00 AM,27.54,-67.87,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,12:00:00 PM,27.70,-68.00,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,3:00:00 PM,27.92,-68.15,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,6:00:00 PM,28.20,-68.30,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/23/2019,9:00:00 PM,28.53,-68.45,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,12:00:00 AM,28.90,-68.60,63,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,3:00:00 AM,29.29,-68.76,60,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,6:00:00 AM,29.70,-68.90,58,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,9:00:00 AM,30.13,-69.02,54,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,12:00:00 PM,30.50,-69.10,52,991,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,3:00:00 PM,30.73,-69.13,52,992,Tropical Storm,,,,,
Hurricane-Jerry,9/24/2019,6:00:00 PM,30.90,-69.10,52,993,Tropical Low,,,,,
Hurricane-Jerry,9/24/2019,9:00:00 PM,31.11,-69.04,48,994,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,12:00:00 AM,31.30,-68.90,46,996,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,3:00:00 AM,31.46,-68.71,46,996,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,6:00:00 AM,31.60,-68.40,46,997,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,9:00:00 AM,31.71,-67.96,43,998,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,12:00:00 PM,31.80,-67.40,40,999,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,3:00:00 PM,31.89,-66.76,37,999,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,6:00:00 PM,32.00,-66.10,35,1000,Tropical Low,,,,,
Hurricane-Jerry,9/25/2019,9:00:00 PM,32.12,-65.48,31,1000,Tropical Low,,,,,
Hurricane-Jerry,9/26/2019,12:00:00 AM,32.30,-64.90,29,1001,Tropical Low,,,,,
Hurricane-Jerry,9/26/2019,3:00:00 AM,32.57,-64.33,29,1002,Tropical Low,,,,,
Hurricane-Jerry,9/26/2019,6:00:00 AM,32.90,-63.80,29,1003,Tropical Low,,,,,
Hurricane-Jerry,9/26/2019,9:00:00 AM,33.26,-63.32,29,1004,Tropical Low,,,,,
Hurricane-Jerry,9/26/2019,12:00:00 PM,33.60,-62.90,29,1005,Tropical Low,,,,,
